2.1561,1.7303
2.1561,1.7259
2.1112,1.7259
2.0974,1.7259
2.0179,1.7259
2.004,1.7259
1.9453,1.7127
1.8692,1.6952
1.8312,1.6864
1.7725,1.6996
1.7275,1.7171
1.6826,1.7171
1.648,1.6996
1.6204,1.6513
1.5927,1.6075
1.5893,1.5548
1.6377,1.6075
1.6515,1.6425
1.6861,1.6645
1.7483,1.6732
1.7863,1.6732
1.8589,1.6732
1.9038,1.6732
1.9522,1.6732
2.0144,1.6732
2.0662,1.6776
2.1077,1.682
2.163,1.6908
2.1803,1.6908
2.2114,1.7083
2.2287,1.7873
2.2287,1.8311
2.2356,1.8969
2.2356,1.9145
2.2563,1.7961
2.2702,1.7478
2.2149,1.6996
2.1872,1.6776
2.1734,1.6732
1.8347,1.9583
1.8347,1.989
1.8347,2.011
1.8347,2.0154
1.8589,2.0548
1.8762,2.0811
1.89,2.0987
1.9142,2.1162
1.9556,2.1557
2.004,2.1732
2.0351,2.1864
2.0732,2.1996
2.1146,2.1996
2.1734,2.1996
2.2425,2.1996
2.3047,2.2522
2.3427,2.3004
2.3773,2.3355
2.4119,2.3794
2.4222,2.3925
2.4015,2.4145
2.3531,2.3969
2.3531,2.3969
2.2978,2.3838
2.2702,2.3618
2.246,2.3399
2.2218,2.3092
2.1976,2.2829
2.1976,2.2654
2.2252,2.2566
2.2598,2.2917
2.2909,2.3268
2.3324,2.3355
2.1354,2.261
2.1285,2.261
2.0662,2.2522
1.9798,2.2303
1.9142,2.2039
1.8831,2.182
1.8312,2.1294
1.8001,2.0548
1.7967,1.9803
1.807,1.9496
1.8105,1.9101
1.8623,1.8969
1.89,1.9496
1.9038,2.0154
1.928,2.0504
1.9937,2.0855
2.0697,2.1031
2.1457,2.1469
2.1803,2.1732
1.9937,2.1338
1.9626,2.0724
1.9522,2.0548
1.9107,2.0285
1.9003,2.0197
1.9003,2.0154
1.8969,2.0154
1.8796,2.0461
1.9038,2.0987
1.9522,2.1206
2.004,2.1645
2.0835,2.1776
1.9176,2.1294
2.0593,2.1382
2.0939,2.1338
2.1215,2.1425
2.163,2.182
2.1976,2.2127
